trip_id,start_time,end_time,headway_secs
"4974","06:00:00","22:00:00","1500"
"4975","06:00:00","22:00:00","1500"
"4976","06:00:00","22:00:00","1500"
"4977","06:00:00","22:00:00","1500"
"4978","06:00:00","22:00:00","1500"
"4979","06:00:00","22:00:00","1500"
"4980","06:00:00","22:00:00","1500"
"4981","06:00:00","22:00:00","1500"
"4982","06:00:00","22:00:00","1500"
"4983","06:00:00","22:00:00","1500"
"4984","06:00:00","22:00:00","1500"
"4985","06:00:00","22:00:00","1500"
"4986","06:00:00","22:00:00","1500"
"4987","06:00:00","22:00:00","1500"
"4988","06:00:00","22:00:00","1500"
"4989","06:00:00","22:00:00","1500"
"4990","06:00:00","22:00:00","1500"
"4991","06:00:00","22:00:00","1500"
"4992","06:00:00","22:00:00","1500"
"4993","06:00:00","22:00:00","1500"
"4994","06:00:00","22:00:00","1500"
"4995","06:00:00","22:00:00","1500"
"4996","06:00:00","22:00:00","1500"
"4997","06:00:00","22:00:00","1500"
"4998","06:00:00","22:00:00","1500"
"4999","06:00:00","22:00:00","1500"
"5000","06:00:00","22:00:00","1500"
"5001","06:00:00","22:00:00","1500"
"5002","06:00:00","22:00:00","1500"
"5003","06:00:00","22:00:00","1500"
"5004","06:00:00","22:00:00","1500"
"5005","06:00:00","22:00:00","1500"
"5006","06:00:00","22:00:00","1500"
"5007","06:00:00","22:00:00","1500"
"5008","06:00:00","22:00:00","1500"
"5009","06:00:00","22:00:00","1500"
"5010","06:00:00","22:00:00","1500"
"5011","06:00:00","22:00:00","1500"
"5012","06:00:00","22:00:00","1500"
"5013","06:00:00","22:00:00","1500"
"5014","06:00:00","22:00:00","1500"
"5015","06:00:00","22:00:00","1500"
"5016","06:00:00","22:00:00","1500"
"5017","06:00:00","22:00:00","1500"
"5018","06:00:00","22:00:00","1500"
"5019","06:00:00","22:00:00","1500"
"5020","06:00:00","22:00:00","1500"
"5021","06:00:00","22:00:00","1500"
"5022","06:00:00","22:00:00","1500"
"5023","06:00:00","22:00:00","1500"
"5024","06:00:00","22:00:00","1500"
"5025","06:00:00","22:00:00","1500"
"5026","06:00:00","22:00:00","1500"
"5027","06:00:00","22:00:00","1500"
"5028","06:00:00","22:00:00","1500"
"5029","06:00:00","22:00:00","1500"
"5030","06:00:00","22:00:00","1500"
"5031","06:00:00","22:00:00","1500"
"5032","06:00:00","22:00:00","1500"
"5033","06:00:00","22:00:00","1500"
"5034","06:00:00","22:00:00","1500"
"5035","06:00:00","22:00:00","1500"
"5036","06:00:00","22:00:00","1500"
"5037","06:00:00","22:00:00","1500"
"5038","06:00:00","22:00:00","1500"
"5039","06:00:00","22:00:00","1500"
"5040","06:00:00","22:00:00","1500"
"5041","06:00:00","22:00:00","1500"
"5042","06:00:00","22:00:00","1500"
"5043","06:00:00","22:00:00","1500"
"5044","06:00:00","22:00:00","1500"
"5045","06:00:00","22:00:00","1500"
"5046","06:00:00","22:00:00","1500"
"5047","06:00:00","22:00:00","1500"
"5048","06:00:00","22:00:00","1500"
"5049","06:00:00","22:00:00","1500"
"5050","06:00:00","22:00:00","1500"
"5051","06:00:00","22:00:00","1500"
"5052","06:00:00","22:00:00","1500"
"5053","06:00:00","22:00:00","1500"
"5054","06:00:00","22:00:00","1500"
"5055","06:00:00","22:00:00","1500"
"5056","06:00:00","22:00:00","1500"
"5057","06:00:00","22:00:00","1500"
"5058","06:00:00","22:00:00","1500"
"5059","06:00:00","22:00:00","1500"
"5060","06:00:00","22:00:00","1500"
"5061","06:00:00","22:00:00","1500"
"5062","06:00:00","22:00:00","1500"
"5063","06:00:00","22:00:00","1500"
"5064","06:00:00","22:00:00","1500"
"5065","06:00:00","22:00:00","1500"
"5066","06:00:00","22:00:00","1500"
"5067","06:00:00","22:00:00","1500"
"5068","06:00:00","22:00:00","1500"
"5069","06:00:00","22:00:00","1500"
"5070","06:00:00","22:00:00","1500"
"5071","06:00:00","22:00:00","1500"
"5072","06:00:00","22:00:00","1500"
"5073","06:00:00","22:00:00","1500"
"5074","06:00:00","22:00:00","1500"
"5075","06:00:00","22:00:00","1500"
"5076","06:00:00","22:00:00","1500"
"5077","06:00:00","22:00:00","1500"
"5078","06:00:00","22:00:00","1500"
"5079","06:00:00","22:00:00","1500"
"5080","06:00:00","22:00:00","1500"
"5081","06:00:00","22:00:00","1500"
"5082","06:00:00","22:00:00","1500"
"5083","06:00:00","22:00:00","1500"
"5084","06:00:00","22:00:00","1500"
"5085","06:00:00","22:00:00","1500"
"5086","06:00:00","22:00:00","1500"
"5087","06:00:00","22:00:00","1500"
"5088","06:00:00","22:00:00","1500"
"5089","06:00:00","22:00:00","1500"
"5090","06:00:00","22:00:00","1500"
"5091","06:00:00","22:00:00","1500"
"5092","06:00:00","22:00:00","1500"
"5093","06:00:00","22:00:00","1500"
"5094","06:00:00","22:00:00","1500"
"5095","06:00:00","22:00:00","1500"
"5096","06:00:00","22:00:00","1500"
"5097","06:00:00","22:00:00","1500"
"5098","06:00:00","22:00:00","1500"
"5099","06:00:00","22:00:00","1500"
"5100","06:00:00","22:00:00","1500"
"5101","06:00:00","22:00:00","1500"
"5102","06:00:00","22:00:00","1500"
"5103","06:00:00","22:00:00","1500"
"5104","06:00:00","22:00:00","1500"
"5105","06:00:00","22:00:00","1500"
"5106","06:00:00","22:00:00","1500"
"5107","06:00:00","22:00:00","1500"
"5108","06:00:00","22:00:00","1500"
"5109","06:00:00","22:00:00","1500"
"5110","06:00:00","22:00:00","1500"
"5111","06:00:00","22:00:00","1500"
"5112","06:00:00","22:00:00","1500"
"5113","06:00:00","22:00:00","1500"
"5114","06:00:00","22:00:00","1500"
"5115","06:00:00","22:00:00","1500"
"5116","06:00:00","22:00:00","1500"
"5117","06:00:00","22:00:00","1500"
"5118","06:00:00","22:00:00","1500"
"5119","06:00:00","22:00:00","1500"
"5120","06:00:00","22:00:00","1500"
"5121","06:00:00","22:00:00","1500"
"5122","06:00:00","22:00:00","1500"
"5123","06:00:00","22:00:00","1500"
"5124","06:00:00","22:00:00","1500"
"5125","06:00:00","22:00:00","1500"
"5126","06:00:00","22:00:00","1500"
"5127","06:00:00","22:00:00","1500"
"5128","06:00:00","22:00:00","1500"
"5129","06:00:00","22:00:00","1500"
"5130","06:00:00","22:00:00","1500"
"5131","06:00:00","22:00:00","1500"
"5132","06:00:00","22:00:00","1500"
"5133","06:00:00","22:00:00","1500"
"5134","06:00:00","22:00:00","1500"
"5135","06:00:00","22:00:00","1500"
"5136","06:00:00","22:00:00","1500"
"5137","06:00:00","22:00:00","1500"
"5138","06:00:00","22:00:00","1500"
"5139","06:00:00","22:00:00","1500"
"5140","06:00:00","22:00:00","1500"
"5141","06:00:00","22:00:00","1500"
"5142","06:00:00","22:00:00","1500"
"5143","06:00:00","22:00:00","1500"
"5144","06:00:00","22:00:00","1500"
"5145","06:00:00","22:00:00","1500"
"5146","06:00:00","22:00:00","1500"
"5147","06:00:00","22:00:00","1500"
"5148","06:00:00","22:00:00","1500"
"5149","06:00:00","22:00:00","1500"
"5150","06:00:00","22:00:00","1500"
"5151","06:00:00","22:00:00","1500"
"5152","06:00:00","22:00:00","1500"
"5153","06:00:00","22:00:00","1500"
"5154","06:00:00","22:00:00","1500"
"5155","06:00:00","22:00:00","1500"
"5156","06:00:00","22:00:00","1500"
"5157","06:00:00","22:00:00","1500"
"5158","06:00:00","22:00:00","1500"
"5159","06:00:00","22:00:00","1500"
"5160","06:00:00","22:00:00","1500"
"5161","06:00:00","22:00:00","1500"
"5162","06:00:00","22:00:00","1500"
"5163","06:00:00","22:00:00","1500"
"5164","06:00:00","22:00:00","1500"
"5165","06:00:00","22:00:00","1500"
"5166","06:00:00","22:00:00","1500"
"5167","06:00:00","22:00:00","1500"
"5168","06:00:00","22:00:00","1500"
"5169","06:00:00","22:00:00","1500"
"5170","06:00:00","22:00:00","1500"
"5171","06:00:00","22:00:00","1500"
"5172","06:00:00","22:00:00","1500"
"5173","06:00:00","22:00:00","1500"
"5174","06:00:00","22:00:00","1500"
"5175","06:00:00","22:00:00","1500"
"5176","06:00:00","22:00:00","1500"
"5177","06:00:00","22:00:00","1500"
"5178","06:00:00","22:00:00","1500"
"5179","06:00:00","22:00:00","1500"
"5180","06:00:00","22:00:00","1500"
"5181","06:00:00","22:00:00","1500"
"5182","06:00:00","22:00:00","1500"
"5183","06:00:00","22:00:00","1500"
"5184","06:00:00","22:00:00","1500"
"5185","06:00:00","22:00:00","1500"
"5186","06:00:00","22:00:00","1500"
"5187","06:00:00","22:00:00","1500"
"5188","06:00:00","08:00:00","600"
"5188","08:01:00","15:00:00","1500"
"5188","15:01:00","20:00:00","900"
"5188","20:01:00","22:00:00","1500"
"5189","06:00:00","08:00:00","600"
"5189","08:01:00","15:00:00","1500"
"5189","15:01:00","20:00:00","900"
"5189","20:01:00","22:00:00","1500"
"5191","06:00:00","08:00:00","600"
"5191","08:01:00","15:00:00","1500"
"5191","15:01:00","20:00:00","900"
"5191","20:01:00","22:00:00","1500"
"5192","06:00:00","08:00:00","600"
"5192","08:01:00","15:00:00","1500"
"5192","15:01:00","20:00:00","900"
"5192","20:01:00","22:00:00","1500"
"5193","06:00:00","08:00:00","600"
"5193","08:01:00","15:00:00","1500"
"5193","15:01:00","20:00:00","900"
"5193","20:01:00","22:00:00","1500"
"5194","06:00:00","08:00:00","600"
"5194","08:01:00","15:00:00","1500"
"5194","15:01:00","20:00:00","900"
"5194","20:01:00","22:00:00","1500"
"5195","06:00:00","08:00:00","600"
"5195","08:01:00","15:00:00","1500"
"5195","15:01:00","20:00:00","900"
"5195","20:01:00","22:00:00","1500"
"5196","06:00:00","08:00:00","600"
"5196","08:01:00","15:00:00","1500"
"5196","15:01:00","20:00:00","900"
"5196","20:01:00","22:00:00","1500"
"5197","06:00:00","08:00:00","600"
"5197","08:01:00","15:00:00","1500"
"5197","15:01:00","20:00:00","900"
"5197","20:01:00","22:00:00","1500"
"5198","06:00:00","08:00:00","600"
"5198","08:01:00","15:00:00","1500"
"5198","15:01:00","20:00:00","900"
"5198","20:01:00","22:00:00","1500"
"5199","06:00:00","08:00:00","600"
"5199","08:01:00","15:00:00","1500"
"5199","15:01:00","20:00:00","900"
"5199","20:01:00","22:00:00","1500"
"5200","06:00:00","08:00:00","600"
"5200","08:01:00","15:00:00","1500"
"5200","15:01:00","20:00:00","900"
"5200","20:01:00","22:00:00","1500"
"5201","06:00:00","08:00:00","600"
"5201","08:00:00","08:01:00","60"
"5201","08:01:00","14:41:00","1500"
"5201","14:41:00","15:01:00","1200"
"5201","15:01:00","20:01:00","900"
"5201","20:01:00","21:41:00","1500"
"5202","06:00:00","08:00:00","600"
"5202","08:01:00","15:00:00","1500"
"5202","15:01:00","20:00:00","900"
"5202","20:01:00","22:00:00","1500"
"5203","06:00:00","08:00:00","600"
"5203","08:01:00","15:00:00","1500"
"5203","15:01:00","20:00:00","900"
"5203","20:01:00","22:00:00","1500"
"5204","06:00:00","08:00:00","600"
"5204","08:01:00","15:00:00","1500"
"5204","15:01:00","20:00:00","900"
"5204","20:01:00","22:00:00","1500"
"5205","06:00:00","08:00:00","600"
"5205","08:01:00","15:00:00","1500"
"5205","15:01:00","20:00:00","900"
"5205","20:01:00","22:00:00","1500"
"5206","06:00:00","08:00:00","600"
"5206","08:01:00","15:00:00","1500"
"5206","15:01:00","20:00:00","900"
"5206","20:01:00","22:00:00","1500"
"5207","06:00:00","08:00:00","600"
"5207","08:01:00","15:00:00","1500"
"5207","15:01:00","20:00:00","900"
"5207","20:01:00","22:00:00","1500"
"5208","06:00:00","08:00:00","600"
"5208","08:01:00","15:00:00","1500"
"5208","15:01:00","20:00:00","900"
"5208","20:01:00","22:00:00","1500"
"5209","06:00:00","08:00:00","600"
"5209","08:01:00","15:00:00","1500"
"5209","15:01:00","20:00:00","900"
"5209","20:01:00","22:00:00","1500"
"5210","06:00:00","08:00:00","600"
"5210","08:01:00","15:00:00","1500"
"5210","15:01:00","20:00:00","900"
"5210","20:01:00","22:00:00","1500"
"5211","06:00:00","08:00:00","600"
"5211","08:01:00","15:00:00","1500"
"5211","15:01:00","20:00:00","900"
"5211","20:01:00","22:00:00","1500"
"5212","06:00:00","08:00:00","600"
"5212","08:01:00","15:00:00","1500"
"5212","15:01:00","20:00:00","900"
"5212","20:01:00","22:00:00","1500"
"5213","06:00:00","08:00:00","600"
"5213","08:01:00","15:00:00","1500"
"5213","15:01:00","20:00:00","900"
"5213","20:01:00","22:00:00","1500"
"5214","06:00:00","08:00:00","600"
"5214","08:01:00","15:00:00","1500"
"5214","15:01:00","20:00:00","900"
"5214","20:01:00","22:00:00","1500"
"5215","06:00:00","08:00:00","600"
"5215","08:01:00","15:00:00","1500"
"5215","15:01:00","20:00:00","900"
"5215","20:01:00","22:00:00","1500"
"5216","06:00:00","08:00:00","600"
"5216","08:01:00","15:00:00","1500"
"5216","15:01:00","20:00:00","900"
"5216","20:01:00","22:00:00","1500"
"5217","06:00:00","08:00:00","600"
"5217","08:01:00","15:00:00","1500"
"5217","15:01:00","20:00:00","900"
"5217","20:01:00","22:00:00","1500"
"5218","06:00:00","08:00:00","600"
"5218","08:01:00","15:00:00","1500"
"5218","15:01:00","20:00:00","900"
"5218","20:01:00","22:00:00","1500"
"5219","06:00:00","08:00:00","600"
"5219","08:01:00","15:00:00","1500"
"5219","15:01:00","20:00:00","900"
"5219","20:01:00","22:00:00","1500"
"5220","06:00:00","08:00:00","600"
"5220","08:01:00","15:00:00","1500"
"5220","15:01:00","20:00:00","900"
"5220","20:01:00","22:00:00","1500"
"5221","06:00:00","08:00:00","600"
"5221","08:01:00","15:00:00","1500"
"5221","15:01:00","20:00:00","900"
"5221","20:01:00","22:00:00","1500"
"5222","06:00:00","22:00:00","1500"
"5223","06:00:00","22:00:00","1500"
"5225","06:00:00","22:00:00","1500"
"5226","06:00:00","22:00:00","1500"
"5227","06:00:00","22:00:00","1500"
"5228","06:00:00","22:00:00","1500"
"5229","06:00:00","22:00:00","1500"
"5230","06:00:00","22:00:00","1500"
"5231","06:00:00","22:00:00","1500"
"5232","06:00:00","22:00:00","1500"
"5233","06:00:00","22:00:00","1500"
"5234","06:00:00","22:00:00","1500"
"5235","06:00:00","22:00:00","1500"
"5236","06:00:00","21:50:00","1500"
"5237","06:00:00","22:00:00","1500"
"5238","06:00:00","22:00:00","1500"
"5239","06:00:00","22:00:00","1500"
"5240","06:00:00","22:00:00","1500"
"5241","06:00:00","22:00:00","1500"
"5242","06:00:00","22:00:00","1500"
"5243","06:00:00","22:00:00","1500"
"5244","06:00:00","22:00:00","1500"
"5245","06:00:00","22:00:00","1500"
"5246","06:00:00","22:00:00","1500"
"5247","06:00:00","22:00:00","1500"
"5248","06:00:00","22:00:00","1500"
"5249","06:00:00","22:00:00","1500"
"5250","06:00:00","22:00:00","1500"
"5251","06:00:00","22:00:00","1500"
"5252","06:00:00","22:00:00","1500"
"5253","06:00:00","22:00:00","1500"
"5254","06:00:00","22:00:00","1500"
"5255","06:00:00","22:00:00","1500"
"5269","11:00:00","14:00:00","1200"
"5269","14:00:00","16:00:00","7200"
"5269","16:00:00","19:00:00","1200"
"5272","05:30:00","07:00:00","300"
"5272","07:00:00","08:45:00","420"
"5272","08:45:00","08:51:00","360"
"5272","08:51:00","08:58:00","420"
"5272","08:58:00","09:00:00","120"
"5272","09:00:00","09:07:00","420"
"5272","09:07:00","09:13:00","360"
"5272","09:13:00","09:27:00","420"
"5272","09:27:00","09:33:00","360"
"5272","09:33:00","09:47:00","420"
"5272","09:47:00","09:53:00","360"
"5272","09:53:00","10:07:00","420"
"5272","10:07:00","10:13:00","360"
"5272","10:13:00","10:27:00","420"
"5272","10:27:00","10:33:00","360"
"5272","10:33:00","10:47:00","420"
"5272","10:47:00","10:53:00","360"
"5272","10:53:00","11:07:00","420"
"5272","11:07:00","11:13:00","360"
"5272","11:13:00","11:27:00","420"
"5272","11:27:00","11:33:00","360"
"5272","11:33:00","11:47:00","420"
"5272","11:47:00","11:53:00","360"
"5272","11:53:00","12:07:00","420"
"5272","12:07:00","12:13:00","360"
"5272","12:13:00","12:27:00","420"
"5272","12:27:00","12:33:00","360"
"5272","12:33:00","12:47:00","420"
"5272","12:47:00","12:53:00","360"
"5272","12:53:00","13:07:00","420"
"5272","13:07:00","13:13:00","360"
"5272","13:13:00","13:27:00","420"
"5272","13:27:00","13:33:00","360"
"5272","13:33:00","13:47:00","420"
"5272","13:47:00","13:53:00","360"
"5272","13:53:00","14:07:00","420"
"5272","14:07:00","14:13:00","360"
"5272","14:13:00","14:27:00","420"
"5272","14:27:00","14:33:00","360"
"5272","14:33:00","14:47:00","420"
"5272","14:47:00","14:53:00","360"
"5272","14:53:00","15:07:00","420"
"5272","15:07:00","15:13:00","360"
"5272","15:13:00","15:27:00","420"
"5272","15:27:00","15:33:00","360"
"5272","15:33:00","15:47:00","420"
"5272","15:47:00","15:53:00","360"
"5272","15:53:00","16:07:00","420"
"5272","16:07:00","16:13:00","360"
"5272","16:13:00","16:27:00","420"
"5272","16:27:00","16:30:00","180"
"5272","16:30:00","17:30:00","300"
"5272","17:30:00","17:42:00","240"
"5272","17:42:00","17:45:00","180"
"5272","17:45:00","18:05:00","240"
"5272","18:05:00","18:08:00","180"
"5272","18:08:00","18:28:00","240"
"5272","18:28:00","18:31:00","180"
"5272","18:31:00","18:51:00","240"
"5272","18:51:00","18:54:00","180"
"5272","18:54:00","19:14:00","240"
"5272","19:14:00","19:17:00","180"
"5272","19:17:00","19:29:00","240"
"5272","19:29:00","19:30:00","60"
"5272","19:30:00","19:35:00","300"
"5272","19:35:00","19:41:00","360"
"5272","19:41:00","19:51:00","300"
"5272","19:51:00","19:57:00","360"
"5272","19:57:00","20:07:00","300"
"5272","20:07:00","20:13:00","360"
"5272","20:13:00","20:23:00","300"
"5272","20:23:00","20:29:00","360"
"5272","20:29:00","20:39:00","300"
"5272","20:39:00","20:45:00","360"
"5272","20:45:00","21:00:00","300"
"5272","21:00:00","21:07:00","420"
"5272","21:07:00","21:15:00","480"
"5272","21:15:00","21:36:00","420"
"5272","21:36:00","21:44:00","480"
"5272","21:44:00","22:05:00","420"
"5272","22:05:00","22:13:00","480"
"5272","22:13:00","22:34:00","420"
"5272","22:34:00","22:42:00","480"
"5272","22:42:00","23:03:00","420"
"5272","23:03:00","23:11:00","480"
"5272","23:11:00","23:32:00","420"
"5272","23:32:00","23:40:00","480"
"5272","23:40:00","23:54:00","420"
"5273","05:30:00","07:00:00","300"
"5273","07:00:00","08:45:00","420"
"5273","08:45:00","08:51:00","360"
"5273","08:51:00","08:58:00","420"
"5273","08:58:00","09:00:00","120"
"5273","09:00:00","09:07:00","420"
"5273","09:07:00","09:13:00","360"
"5273","09:13:00","09:27:00","420"
"5273","09:27:00","09:33:00","360"
"5273","09:33:00","09:47:00","420"
"5273","09:47:00","09:53:00","360"
"5273","09:53:00","10:07:00","420"
"5273","10:07:00","10:13:00","360"
"5273","10:13:00","10:27:00","420"
"5273","10:27:00","10:33:00","360"
"5273","10:33:00","10:47:00","420"
"5273","10:47:00","10:53:00","360"
"5273","10:53:00","11:07:00","420"
"5273","11:07:00","11:13:00","360"
"5273","11:13:00","11:27:00","420"
"5273","11:27:00","11:33:00","360"
"5273","11:33:00","11:47:00","420"
"5273","11:47:00","11:53:00","360"
"5273","11:53:00","12:07:00","420"
"5273","12:07:00","12:13:00","360"
"5273","12:13:00","12:27:00","420"
"5273","12:27:00","12:33:00","360"
"5273","12:33:00","12:47:00","420"
"5273","12:47:00","12:53:00","360"
"5273","12:53:00","13:07:00","420"
"5273","13:07:00","13:13:00","360"
"5273","13:13:00","13:27:00","420"
"5273","13:27:00","13:33:00","360"
"5273","13:33:00","13:47:00","420"
"5273","13:47:00","13:53:00","360"
"5273","13:53:00","14:07:00","420"
"5273","14:07:00","14:13:00","360"
"5273","14:13:00","14:27:00","420"
"5273","14:27:00","14:33:00","360"
"5273","14:33:00","14:47:00","420"
"5273","14:47:00","14:53:00","360"
"5273","14:53:00","15:07:00","420"
"5273","15:07:00","15:13:00","360"
"5273","15:13:00","15:27:00","420"
"5273","15:27:00","15:33:00","360"
"5273","15:33:00","15:47:00","420"
"5273","15:47:00","15:53:00","360"
"5273","15:53:00","16:07:00","420"
"5273","16:07:00","16:13:00","360"
"5273","16:13:00","16:27:00","420"
"5273","16:27:00","16:30:00","180"
"5273","16:30:00","17:30:00","300"
"5273","17:30:00","17:42:00","240"
"5273","17:42:00","17:45:00","180"
"5273","17:45:00","18:05:00","240"
"5273","18:05:00","18:08:00","180"
"5273","18:08:00","18:28:00","240"
"5273","18:28:00","18:31:00","180"
"5273","18:31:00","18:51:00","240"
"5273","18:51:00","18:54:00","180"
"5273","18:54:00","19:14:00","240"
"5273","19:14:00","19:17:00","180"
"5273","19:17:00","19:29:00","240"
"5273","19:29:00","19:30:00","60"
"5273","19:30:00","19:35:00","300"
"5273","19:35:00","19:41:00","360"
"5273","19:41:00","19:51:00","300"
"5273","19:51:00","19:57:00","360"
"5273","19:57:00","20:07:00","300"
"5273","20:07:00","20:13:00","360"
"5273","20:13:00","20:23:00","300"
"5273","20:23:00","20:29:00","360"
"5273","20:29:00","20:39:00","300"
"5273","20:39:00","20:45:00","360"
"5273","20:45:00","21:00:00","300"
"5273","21:00:00","21:07:00","420"
"5273","21:07:00","21:15:00","480"
"5273","21:15:00","21:36:00","420"
"5273","21:36:00","21:44:00","480"
"5273","21:44:00","22:05:00","420"
"5273","22:05:00","22:13:00","480"
"5273","22:13:00","22:34:00","420"
"5273","22:34:00","22:42:00","480"
"5273","22:42:00","23:03:00","420"
"5273","23:03:00","23:11:00","480"
"5273","23:11:00","23:32:00","420"
"5273","23:32:00","23:40:00","480"
"5273","23:40:00","23:54:00","420"
"5274","06:00:00","06:15:00","300"
"5274","06:15:00","06:19:00","240"
"5274","06:19:00","06:44:00","300"
"5274","06:44:00","06:48:00","240"
"5274","06:48:00","07:13:00","300"
"5274","07:13:00","07:17:00","240"
"5274","07:17:00","07:42:00","300"
"5274","07:42:00","07:46:00","240"
"5274","07:46:00","08:11:00","300"
"5274","08:11:00","08:15:00","240"
"5274","08:15:00","08:40:00","300"
"5274","08:40:00","08:44:00","240"
"5274","08:44:00","08:59:00","300"
"5274","08:59:00","09:00:00","60"
"5274","09:00:00","09:07:00","420"
"5274","09:07:00","09:13:00","360"
"5274","09:13:00","09:20:00","420"
"5274","09:20:00","09:26:00","360"
"5274","09:26:00","09:33:00","420"
"5274","09:33:00","09:39:00","360"
"5274","09:39:00","09:46:00","420"
"5274","09:46:00","09:52:00","360"
"5274","09:52:00","09:59:00","420"
"5274","09:59:00","10:05:00","360"
"5274","10:05:00","10:12:00","420"
"5274","10:12:00","10:18:00","360"
"5274","10:18:00","10:25:00","420"
"5274","10:25:00","10:31:00","360"
"5274","10:31:00","10:38:00","420"
"5274","10:38:00","10:44:00","360"
"5274","10:44:00","10:51:00","420"
"5274","10:51:00","10:57:00","360"
"5274","10:57:00","11:04:00","420"
"5274","11:04:00","11:10:00","360"
"5274","11:10:00","11:17:00","420"
"5274","11:17:00","11:23:00","360"
"5274","11:23:00","11:30:00","420"
"5274","11:30:00","11:36:00","360"
"5274","11:36:00","11:43:00","420"
"5274","11:43:00","11:49:00","360"
"5274","11:49:00","11:56:00","420"
"5274","11:56:00","12:02:00","360"
"5274","12:02:00","12:09:00","420"
"5274","12:09:00","12:15:00","360"
"5274","12:15:00","12:22:00","420"
"5274","12:22:00","12:28:00","360"
"5274","12:28:00","12:35:00","420"
"5274","12:35:00","12:41:00","360"
"5274","12:41:00","12:48:00","420"
"5274","12:48:00","12:54:00","360"
"5274","12:54:00","13:01:00","420"
"5274","13:01:00","13:07:00","360"
"5274","13:07:00","13:14:00","420"
"5274","13:14:00","13:20:00","360"
"5274","13:20:00","13:27:00","420"
"5274","13:27:00","13:33:00","360"
"5274","13:33:00","13:40:00","420"
"5274","13:40:00","13:46:00","360"
"5274","13:46:00","13:53:00","420"
"5274","13:53:00","13:59:00","360"
"5274","13:59:00","14:06:00","420"
"5274","14:06:00","14:12:00","360"
"5274","14:12:00","14:19:00","420"
"5274","14:19:00","14:25:00","360"
"5274","14:25:00","14:32:00","420"
"5274","14:32:00","14:38:00","360"
"5274","14:38:00","14:45:00","420"
"5274","14:45:00","14:51:00","360"
"5274","14:51:00","14:58:00","420"
"5274","14:58:00","15:04:00","360"
"5274","15:04:00","15:11:00","420"
"5274","15:11:00","15:17:00","360"
"5274","15:17:00","15:24:00","420"
"5274","15:24:00","15:30:00","360"
"5274","15:30:00","15:37:00","420"
"5274","15:37:00","15:43:00","360"
"5274","15:43:00","15:50:00","420"
"5274","15:50:00","15:56:00","360"
"5274","15:56:00","16:03:00","420"
"5274","16:03:00","16:09:00","360"
"5274","16:09:00","16:16:00","420"
"5274","16:16:00","16:22:00","360"
"5274","16:22:00","16:30:00","480"
"5274","16:30:00","16:45:00","300"
"5274","16:45:00","16:49:00","240"
"5274","16:49:00","17:14:00","300"
"5274","17:14:00","17:18:00","240"
"5274","17:18:00","17:43:00","300"
"5274","17:43:00","17:47:00","240"
"5274","17:47:00","18:12:00","300"
"5274","18:12:00","18:16:00","240"
"5274","18:16:00","18:41:00","300"
"5274","18:41:00","18:45:00","240"
"5274","18:45:00","19:10:00","300"
"5274","19:10:00","19:14:00","240"
"5274","19:14:00","19:39:00","300"
"5274","19:39:00","19:43:00","240"
"5274","19:43:00","19:58:00","300"
"5274","19:58:00","20:00:00","120"
"5274","20:00:00","20:07:00","420"
"5274","20:07:00","20:13:00","360"
"5274","20:13:00","20:20:00","420"
"5274","20:20:00","20:26:00","360"
"5274","20:26:00","20:33:00","420"
"5274","20:33:00","20:39:00","360"
"5274","20:39:00","20:46:00","420"
"5274","20:46:00","20:52:00","360"
"5274","20:52:00","20:59:00","420"
"5274","20:59:00","21:05:00","360"
"5274","21:05:00","21:12:00","420"
"5274","21:12:00","21:18:00","360"
"5274","21:18:00","21:25:00","420"
"5274","21:25:00","21:31:00","360"
"5274","21:31:00","21:38:00","420"
"5274","21:38:00","21:44:00","360"
"5274","21:44:00","21:51:00","420"
"5274","21:51:00","21:57:00","360"
"5274","21:57:00","22:04:00","420"
"5274","22:04:00","22:10:00","360"
"5274","22:10:00","22:17:00","420"
"5274","22:17:00","22:23:00","360"
"5274","22:23:00","22:30:00","420"
"5274","22:30:00","22:36:00","360"
"5274","22:36:00","22:43:00","420"
"5274","22:43:00","22:49:00","360"
"5274","22:49:00","22:56:00","420"
"5274","22:56:00","23:02:00","360"
"5274","23:02:00","23:09:00","420"
"5274","23:09:00","23:15:00","360"
"5274","23:15:00","23:22:00","420"
"5274","23:22:00","23:28:00","360"
"5274","23:28:00","23:35:00","420"
"5274","23:35:00","23:41:00","360"
"5274","23:41:00","23:54:00","420"
"5275","06:00:00","06:15:00","300"
"5275","06:15:00","06:19:00","240"
"5275","06:19:00","06:44:00","300"
"5275","06:44:00","06:48:00","240"
"5275","06:48:00","07:13:00","300"
"5275","07:13:00","07:17:00","240"
"5275","07:17:00","07:42:00","300"
"5275","07:42:00","07:46:00","240"
"5275","07:46:00","08:11:00","300"
"5275","08:11:00","08:15:00","240"
"5275","08:15:00","08:40:00","300"
"5275","08:40:00","08:44:00","240"
"5275","08:44:00","08:59:00","300"
"5275","08:59:00","09:00:00","60"
"5275","09:00:00","09:07:00","420"
"5275","09:07:00","09:13:00","360"
"5275","09:13:00","09:20:00","420"
"5275","09:20:00","09:26:00","360"
"5275","09:26:00","09:33:00","420"
"5275","09:33:00","09:39:00","360"
"5275","09:39:00","09:46:00","420"
"5275","09:46:00","09:52:00","360"
"5275","09:52:00","09:59:00","420"
"5275","09:59:00","10:05:00","360"
"5275","10:05:00","10:12:00","420"
